id,scan_id,dimension,score,grade,record_types_evaluated,record_types_list
440,88,ttl_relevance,8.333333,stale,6,{}
441,89,currentness,100,excellent,7,{}
442,89,ttl_compliance,100,excellent,6,{}
443,89,completeness,46.666668,degraded,7,{}
444,89,source_credibility,87.5,good,4,{}
445,89,ttl_relevance,64.28571,adequate,7,{}
446,90,currentness,100,excellent,6,{}
447,90,ttl_compliance,80,good,5,{}
448,90,completeness,40,degraded,6,{}
449,90,source_credibility,90,excellent,4,{}
450,90,ttl_relevance,16.666666,stale,6,{}
451,91,currentness,100,excellent,7,{}
452,91,ttl_compliance,100,excellent,7,{}
453,91,completeness,46.666668,degraded,7,{}
454,91,source_credibility,93.75,excellent,4,{}
455,91,ttl_relevance,42.857143,degraded,7,{}
456,92,currentness,100,excellent,6,{}
457,92,ttl_compliance,100,excellent,6,{}
458,92,completeness,40,degraded,6,{}
459,92,source_credibility,100,excellent,4,{}
460,92,ttl_relevance,58.333332,adequate,6,{}
461,93,currentness,100,excellent,7,{}
462,93,ttl_compliance,100,excellent,7,{}
463,93,completeness,46.666668,degraded,7,{}
464,93,source_credibility,93.75,excellent,4,{}
465,93,ttl_relevance,42.857143,degraded,7,{}
466,94,currentness,100,excellent,7,{}
467,94,ttl_compliance,100,excellent,7,{}
468,94,completeness,46.666668,degraded,7,{}
469,94,source_credibility,93.75,excellent,4,{}
470,94,ttl_relevance,42.857143,degraded,7,{}
471,95,currentness,100,excellent,6,{}
472,95,ttl_compliance,100,excellent,6,{}
473,95,completeness,40,degraded,6,{}
474,95,source_credibility,100,excellent,4,{}
475,95,ttl_relevance,58.333332,adequate,6,{}
476,96,currentness,100,excellent,6,{}
477,96,ttl_compliance,100,excellent,6,{}
478,96,completeness,40,degraded,6,{}
479,96,source_credibility,100,excellent,4,{}
480,96,ttl_relevance,58.333332,adequate,6,{}
481,97,currentness,100,excellent,5,{}
482,97,ttl_compliance,100,excellent,5,{}
483,97,completeness,33.333332,degraded,5,{}
484,97,source_credibility,100,excellent,4,{}
485,97,ttl_relevance,50,adequate,5,{}
486,98,currentness,100,excellent,5,{}
487,98,ttl_compliance,100,excellent,5,{}
488,98,completeness,33.333332,degraded,5,{}
489,98,source_credibility,100,excellent,4,{}
490,98,ttl_relevance,50,adequate,5,{}
491,99,currentness,100,excellent,6,{}
492,99,ttl_compliance,100,excellent,5,{}
493,99,completeness,40,degraded,6,{}
494,99,source_credibility,87.5,good,4,{}
495,99,ttl_relevance,66.666664,adequate,6,{}
496,100,currentness,100,excellent,5,{}
497,100,ttl_compliance,100,excellent,5,{}
498,100,completeness,33.333332,degraded,5,{}
499,100,source_credibility,100,excellent,4,{}
500,100,ttl_relevance,50,adequate,5,{}
501,101,currentness,100,excellent,2,{}
502,101,ttl_compliance,100,excellent,2,{}
503,101,completeness,13.333333,stale,2,{}
504,101,source_credibility,100,excellent,4,{}
505,101,ttl_relevance,25,degraded,2,{}
506,102,currentness,100,excellent,6,{}
507,102,ttl_compliance,100,excellent,5,{}
508,102,completeness,40,degraded,6,{}
509,102,source_credibility,87.5,good,4,{}
510,102,ttl_relevance,41.666668,degraded,6,{}
511,103,currentness,100,excellent,5,{}
512,103,ttl_compliance,100,excellent,5,{}
513,103,completeness,33.333332,degraded,5,{}
514,103,source_credibility,100,excellent,4,{}
515,103,ttl_relevance,50,adequate,5,{}
516,104,currentness,100,excellent,5,{}
517,104,ttl_compliance,100,excellent,5,{}
518,104,completeness,33.333332,degraded,5,{}
519,104,source_credibility,100,excellent,4,{}
520,104,ttl_relevance,50,adequate,5,{}
521,105,currentness,100,excellent,6,{}
522,105,ttl_compliance,60,adequate,5,{}
523,105,completeness,40,degraded,6,{}
524,105,source_credibility,87.5,good,4,{}
525,105,ttl_relevance,75,good,6,{}
526,106,currentness,100,excellent,6,{}
527,106,ttl_compliance,100,excellent,5,{}
528,106,completeness,40,degraded,6,{}
529,106,source_credibility,90,excellent,4,{}
530,106,ttl_relevance,41.666668,degraded,6,{}
531,107,currentness,100,excellent,6,{}
532,107,ttl_compliance,100,excellent,5,{}
533,107,completeness,40,degraded,6,{}
534,107,source_credibility,93.75,excellent,4,{}
535,107,ttl_relevance,58.333332,adequate,6,{}
536,108,currentness,100,excellent,6,{}
537,108,ttl_compliance,80,good,5,{}
538,108,completeness,40,degraded,6,{}
539,108,source_credibility,87.5,good,4,{}
540,108,ttl_relevance,66.666664,adequate,6,{}
541,109,currentness,100,excellent,4,{}
542,109,ttl_compliance,100,excellent,4,{}
543,109,completeness,26.666666,degraded,4,{}
544,109,source_credibility,93.75,excellent,4,{}
545,109,ttl_relevance,62.5,adequate,4,{}
546,110,currentness,100,excellent,5,{}
547,110,ttl_compliance,100,excellent,5,{}
548,110,completeness,33.333332,degraded,5,{}
549,110,source_credibility,100,excellent,4,{}
550,110,ttl_relevance,30,degraded,5,{}
551,111,currentness,100,excellent,5,{}
552,111,ttl_compliance,100,excellent,5,{}
553,111,completeness,33.333332,degraded,5,{}
554,111,source_credibility,93.75,excellent,4,{}
555,111,ttl_relevance,20,stale,5,{}
556,112,currentness,100,excellent,6,{}
557,112,ttl_compliance,100,excellent,6,{}
558,112,completeness,40,degraded,6,{}
559,112,source_credibility,93.75,excellent,4,{}
560,112,ttl_relevance,58.333332,adequate,6,{}
561,113,currentness,100,excellent,5,{}
562,113,ttl_compliance,100,excellent,5,{}
563,113,completeness,33.333332,degraded,5,{}
564,113,source_credibility,93.75,excellent,4,{}
565,113,ttl_relevance,20,stale,5,{}
566,114,currentness,100,excellent,6,{}
567,114,ttl_compliance,100,excellent,6,{}
568,114,completeness,40,degraded,6,{}
569,114,source_credibility,93.75,excellent,4,{}
570,114,ttl_relevance,58.333332,adequate,6,{}
571,115,currentness,100,excellent,7,{}
572,115,ttl_compliance,100,excellent,6,{}
573,115,completeness,46.666668,degraded,7,{}
574,115,source_credibility,100,excellent,4,{}
575,115,ttl_relevance,50,adequate,7,{}
576,116,currentness,100,excellent,5,{}
577,116,ttl_compliance,100,excellent,4,{}
578,116,completeness,33.333332,degraded,5,{}
579,116,source_credibility,95,excellent,4,{}
580,116,ttl_relevance,40,degraded,5,{}
581,117,currentness,100,excellent,5,{}
582,117,ttl_compliance,100,excellent,4,{}
583,117,completeness,33.333332,degraded,5,{}
584,117,source_credibility,93.75,excellent,4,{}
585,117,ttl_relevance,30,degraded,5,{}
586,118,currentness,100,excellent,5,{}
587,118,ttl_compliance,100,excellent,5,{}
588,118,completeness,33.333332,degraded,5,{}
589,118,source_credibility,93.75,excellent,4,{}
590,118,ttl_relevance,20,stale,5,{}
591,119,currentness,100,excellent,5,{}
592,119,ttl_compliance,100,excellent,5,{}
593,119,completeness,33.333332,degraded,5,{}
594,119,source_credibility,100,excellent,4,{}
595,119,ttl_relevance,50,adequate,5,{}
596,120,currentness,100,excellent,7,{}
597,120,ttl_compliance,100,excellent,6,{}
598,120,completeness,46.666668,degraded,7,{}
599,120,source_credibility,100,excellent,4,{}
600,120,ttl_relevance,78.57143,good,7,{}
601,121,currentness,100,excellent,2,{}
602,121,ttl_compliance,100,excellent,2,{}
603,121,completeness,13.333333,stale,2,{}
604,121,source_credibility,100,excellent,4,{}
605,121,ttl_relevance,25,degraded,2,{}
606,122,currentness,100,excellent,5,{}
607,122,ttl_compliance,100,excellent,4,{}
608,122,completeness,33.333332,degraded,5,{}
609,122,source_credibility,95,excellent,4,{}
610,122,ttl_relevance,70,adequate,5,{}
611,123,currentness,100,excellent,7,{}
612,123,ttl_compliance,100,excellent,6,{}
613,123,completeness,46.666668,degraded,7,{}
614,123,source_credibility,100,excellent,4,{}
615,123,ttl_relevance,71.42857,adequate,7,{}
616,124,currentness,100,excellent,5,{}
617,124,ttl_compliance,100,excellent,4,{}
618,124,completeness,33.333332,degraded,5,{}
619,124,source_credibility,93.75,excellent,4,{}
620,124,ttl_relevance,70,adequate,5,{}
621,125,currentness,100,excellent,7,{}
622,125,ttl_compliance,100,excellent,6,{}
623,125,completeness,46.666668,degraded,7,{}
624,125,source_credibility,100,excellent,4,{}
625,125,ttl_relevance,71.42857,adequate,7,{}
626,126,currentness,100,excellent,5,{}
627,126,ttl_compliance,100,excellent,4,{}
628,126,completeness,33.333332,degraded,5,{}
629,126,source_credibility,93.75,excellent,4,{}
630,126,ttl_relevance,70,adequate,5,{}
631,127,currentness,100,excellent,2,{}
632,127,ttl_compliance,100,excellent,2,{}
633,127,completeness,13.333333,stale,2,{}
634,127,source_credibility,100,excellent,4,{}
635,127,ttl_relevance,50,adequate,2,{}
636,128,currentness,100,excellent,5,{}
637,128,ttl_compliance,100,excellent,5,{}
638,128,completeness,33.333332,degraded,5,{}
639,128,source_credibility,95,excellent,4,{}
640,128,ttl_relevance,50,adequate,5,{}
641,129,currentness,100,excellent,5,{}
642,129,ttl_compliance,100,excellent,5,{}
643,129,completeness,33.333332,degraded,5,{}
644,129,source_credibility,93.75,excellent,4,{}
645,129,ttl_relevance,50,adequate,5,{}
646,130,currentness,100,excellent,5,{}
647,130,ttl_compliance,100,excellent,5,{}
648,130,completeness,33.333332,degraded,5,{}
649,130,source_credibility,95,excellent,4,{}
650,130,ttl_relevance,50,adequate,5,{}
651,131,currentness,100,excellent,5,{}
652,131,ttl_compliance,100,excellent,5,{}
653,131,completeness,33.333332,degraded,5,{}
654,131,source_credibility,95,excellent,4,{}
655,131,ttl_relevance,90,excellent,5,{}
656,132,currentness,100,excellent,2,{}
657,132,ttl_compliance,100,excellent,2,{}
658,132,completeness,13.333333,stale,2,{}
659,132,source_credibility,100,excellent,4,{}
660,132,ttl_relevance,25,degraded,2,{}
661,133,currentness,100,excellent,5,{}
662,133,ttl_compliance,100,excellent,5,{}
663,133,completeness,33.333332,degraded,5,{}
664,133,source_credibility,100,excellent,4,{}
665,133,ttl_relevance,40,degraded,5,{}
666,134,currentness,100,excellent,5,{}
667,134,ttl_compliance,100,excellent,5,{}
668,134,completeness,33.333332,degraded,5,{}
669,134,source_credibility,100,excellent,4,{}
670,134,ttl_relevance,50,adequate,5,{}
671,135,currentness,100,excellent,6,{}
672,135,ttl_compliance,100,excellent,6,{}
673,135,completeness,40,degraded,6,{}
674,135,source_credibility,100,excellent,4,{}
675,135,ttl_relevance,58.333332,adequate,6,{}
676,136,currentness,100,excellent,5,{}
677,136,ttl_compliance,100,excellent,5,{}
678,136,completeness,33.333332,degraded,5,{}
679,136,source_credibility,100,excellent,4,{}
680,136,ttl_relevance,60,adequate,5,{}
681,137,currentness,100,excellent,5,{}
682,137,ttl_compliance,100,excellent,5,{}
683,137,completeness,33.333332,degraded,5,{}
684,137,source_credibility,100,excellent,4,{}
685,137,ttl_relevance,50,adequate,5,{}
686,138,currentness,100,excellent,5,{}
687,138,ttl_compliance,100,excellent,5,{}
688,138,completeness,33.333332,degraded,5,{}
689,138,source_credibility,100,excellent,4,{}
691,138,ttl_relevance,60,adequate,5,{}
711,143,currentness,100,excellent,7,{}
712,143,ttl_compliance,100,excellent,7,{}
713,143,completeness,46.666668,degraded,7,{}
714,143,source_credibility,100,excellent,4,{}
715,143,ttl_relevance,57.142857,adequate,7,{}
1296,260,currentness,100,excellent,6,{}
1297,260,ttl_compliance,100,excellent,6,{}
1298,260,completeness,40,degraded,6,{}
1299,260,source_credibility,100,excellent,4,{}
1300,260,ttl_relevance,58.333332,adequate,6,{}
1351,271,currentness,100,excellent,7,{}
1352,271,ttl_compliance,100,excellent,6,{}
1353,271,completeness,46.666668,degraded,7,{}
1354,271,source_credibility,90,excellent,4,{}
1355,271,ttl_relevance,42.857143,degraded,7,{}
1457,292,ttl_compliance,100,excellent,2,{}
1458,292,completeness,13.333333,stale,2,{}
1459,292,source_credibility,93.75,excellent,4,{}
1460,292,ttl_relevance,100,excellent,2,{}
1541,309,currentness,100,excellent,6,{}
1542,309,ttl_compliance,100,excellent,6,{}
1543,309,completeness,40,degraded,6,{}
1544,309,source_credibility,100,excellent,4,{}
1545,309,ttl_relevance,41.666668,degraded,6,{}
1561,313,currentness,100,excellent,6,{}
1562,313,ttl_compliance,100,excellent,6,{}
1563,313,completeness,40,degraded,6,{}
1564,313,source_credibility,100,excellent,4,{}
1565,313,ttl_relevance,41.666668,degraded,6,{}
1596,320,currentness,100,excellent,6,{}
1597,320,ttl_compliance,100,excellent,6,{}
1598,320,completeness,40,degraded,6,{}
1599,320,source_credibility,100,excellent,4,{}
1600,320,ttl_relevance,8.333333,stale,6,{}
1601,321,currentness,100,excellent,7,{}
1602,321,ttl_compliance,100,excellent,7,{}
1603,321,completeness,46.666668,degraded,7,{}
1604,321,source_credibility,100,excellent,4,{}
1605,321,ttl_relevance,42.857143,degraded,7,{}
1606,322,currentness,100,excellent,6,{}
1607,322,ttl_compliance,100,excellent,6,{}
1608,322,completeness,40,degraded,6,{}
1609,322,source_credibility,100,excellent,4,{}
1610,322,ttl_relevance,8.333333,stale,6,{}
1631,327,currentness,100,excellent,6,{}
1632,327,ttl_compliance,100,excellent,6,{}
1633,327,completeness,40,degraded,6,{}
1634,327,source_credibility,100,excellent,4,{}
1635,327,ttl_relevance,58.333332,adequate,6,{}
1651,331,currentness,100,excellent,8,{}
1652,331,ttl_compliance,50,adequate,0,{}
1653,331,completeness,46.666668,degraded,7,{}
1654,331,source_credibility,93.75,excellent,4,{}
1655,331,ttl_relevance,31.25,degraded,8,{}
1656,332,currentness,100,excellent,5,{}
1657,332,ttl_compliance,100,excellent,5,{}
1658,332,completeness,33.333332,degraded,5,{}
1659,332,source_credibility,100,excellent,4,{}
1660,332,ttl_relevance,40,degraded,5,{}
1661,333,currentness,100,excellent,6,{}
1662,333,ttl_compliance,100,excellent,6,{}
1663,333,completeness,40,degraded,6,{}
1664,333,source_credibility,100,excellent,4,{}
1665,333,ttl_relevance,75,good,6,{}
1691,339,currentness,100,excellent,6,{}
1692,339,ttl_compliance,100,excellent,6,{}
1693,339,completeness,40,degraded,6,{}
1694,339,source_credibility,100,excellent,4,{}
1695,339,ttl_relevance,75,good,6,{}
1696,340,currentness,100,excellent,7,{}
1697,340,ttl_compliance,100,excellent,7,{}
1698,340,completeness,46.666668,degraded,7,{}
1699,340,source_credibility,100,excellent,4,{}
1700,340,ttl_relevance,7.142857,stale,7,{}
1701,341,currentness,100,excellent,5,{}
1702,341,ttl_compliance,100,excellent,5,{}
1703,341,completeness,33.333332,degraded,5,{}
1704,341,source_credibility,100,excellent,4,{}
1705,341,ttl_relevance,40,degraded,5,{}
1729,346,source_credibility,100,excellent,4,{}
1730,346,ttl_relevance,60,adequate,5,{}
1731,347,currentness,100,excellent,5,{}
1732,347,ttl_compliance,100,excellent,5,{}
1733,347,completeness,33.333332,degraded,5,{}
1734,347,source_credibility,100,excellent,4,{}
1735,347,ttl_relevance,50,adequate,5,{}
1741,349,currentness,100,excellent,6,{}
1742,349,ttl_compliance,80,good,5,{}
1743,349,completeness,40,degraded,6,{}
1744,349,source_credibility,90,excellent,4,{}
1746,349,ttl_relevance,50,adequate,6,{}
1751,351,currentness,100,excellent,6,{}
1752,351,ttl_compliance,100,excellent,5,{}
1753,351,completeness,40,degraded,6,{}
1754,351,source_credibility,87.5,good,4,{}
1755,351,ttl_relevance,50,adequate,6,{}
1756,352,currentness,100,excellent,6,{}
1757,352,ttl_compliance,80,good,5,{}
1758,352,completeness,40,degraded,6,{}
1759,352,source_credibility,87.5,good,4,{}
1760,352,ttl_relevance,16.666666,stale,6,{}
1761,353,currentness,100,excellent,6,{}
1762,353,ttl_compliance,100,excellent,5,{}
1763,353,completeness,40,degraded,6,{}
1764,353,source_credibility,87.5,good,4,{}
690,139,currentness,100,excellent,5,{}
692,139,ttl_compliance,100,excellent,5,{}
693,139,completeness,33.333332,degraded,5,{}
694,139,source_credibility,100,excellent,4,{}
695,139,ttl_relevance,20,stale,5,{}
696,140,currentness,100,excellent,7,{}
697,140,ttl_compliance,100,excellent,7,{}
698,140,completeness,46.666668,degraded,7,{}
699,140,source_credibility,100,excellent,4,{}
700,140,ttl_relevance,57.142857,adequate,7,{}
701,141,currentness,100,excellent,5,{}
702,141,ttl_compliance,100,excellent,5,{}
703,141,completeness,33.333332,degraded,5,{}
704,141,source_credibility,100,excellent,4,{}
705,141,ttl_relevance,50,adequate,5,{}
706,142,currentness,100,excellent,5,{}
707,142,ttl_compliance,100,excellent,5,{}
708,142,completeness,33.333332,degraded,5,{}
709,142,source_credibility,100,excellent,4,{}
710,142,ttl_relevance,40,degraded,5,{}
716,144,currentness,100,excellent,5,{}
717,144,ttl_compliance,100,excellent,3,{}
718,144,completeness,33.333332,degraded,5,{}
719,144,source_credibility,100,excellent,4,{}
720,144,ttl_relevance,50,adequate,5,{}
721,145,currentness,100,excellent,7,{}
722,145,ttl_compliance,100,excellent,7,{}
723,145,completeness,46.666668,degraded,7,{}
724,145,source_credibility,100,excellent,4,{}
725,145,ttl_relevance,57.142857,adequate,7,{}
726,146,currentness,100,excellent,5,{}
727,146,ttl_compliance,100,excellent,5,{}
728,146,completeness,33.333332,degraded,5,{}
729,146,source_credibility,100,excellent,4,{}
730,146,ttl_relevance,40,degraded,5,{}
731,147,currentness,100,excellent,2,{}
732,147,ttl_compliance,100,excellent,2,{}
733,147,completeness,13.333333,stale,2,{}
734,147,source_credibility,100,excellent,4,{}
735,147,ttl_relevance,75,good,2,{}
736,148,currentness,100,excellent,5,{}
737,148,ttl_compliance,100,excellent,5,{}
738,148,completeness,33.333332,degraded,5,{}
739,148,source_credibility,100,excellent,4,{}
740,148,ttl_relevance,40,degraded,5,{}
741,149,currentness,100,excellent,5,{}
742,149,ttl_compliance,100,excellent,5,{}
743,149,completeness,33.333332,degraded,5,{}
744,149,source_credibility,100,excellent,4,{}
745,149,ttl_relevance,70,adequate,5,{}
746,150,currentness,100,excellent,5,{}
747,150,ttl_compliance,100,excellent,5,{}
748,150,completeness,33.333332,degraded,5,{}
749,150,source_credibility,100,excellent,4,{}
750,150,ttl_relevance,70,adequate,5,{}
751,151,currentness,100,excellent,5,{}
752,151,ttl_compliance,100,excellent,5,{}
753,151,completeness,33.333332,degraded,5,{}
754,151,source_credibility,100,excellent,4,{}
755,151,ttl_relevance,60,adequate,5,{}
756,152,currentness,100,excellent,5,{}
757,152,ttl_compliance,100,excellent,5,{}
758,152,completeness,33.333332,degraded,5,{}
759,152,source_credibility,100,excellent,4,{}
760,152,ttl_relevance,70,adequate,5,{}
761,153,currentness,100,excellent,4,{}
762,153,ttl_compliance,100,excellent,4,{}
763,153,completeness,26.666666,degraded,4,{}
764,153,source_credibility,93.75,excellent,4,{}
765,153,ttl_relevance,87.5,good,4,{}
766,154,currentness,100,excellent,5,{}
767,154,ttl_compliance,100,excellent,5,{}
768,154,completeness,33.333332,degraded,5,{}
769,154,source_credibility,100,excellent,4,{}
770,154,ttl_relevance,60,adequate,5,{}
771,155,currentness,100,excellent,5,{}
772,155,ttl_compliance,100,excellent,5,{}
773,155,completeness,33.333332,degraded,5,{}
774,155,source_credibility,100,excellent,4,{}
775,156,currentness,100,excellent,5,{}
776,155,ttl_relevance,60,adequate,5,{}
777,156,ttl_compliance,100,excellent,5,{}
778,156,completeness,33.333332,degraded,5,{}
779,156,source_credibility,93.75,excellent,4,{}
