id,analysis_id,phase_group,phase_task,started_at_ms,duration_ms,record_count,error,created_at
5456,8045,smtp_transport,nmap_dns,0,56,0,,2026-03-17 14:39:01.492838
5457,8045,email_auth,dmarc,0,71,0,,2026-03-17 14:39:01.553308
5458,8045,registrar_infra,ns_delegation,0,79,0,,2026-03-17 14:39:01.613692
5459,8045,dnssec_dane,dnssec_ops,0,98,0,,2026-03-17 14:39:01.674243
5460,8045,dns_records,resolver_consensus,0,121,0,,2026-03-17 14:39:01.735265
5461,8045,policy_records,tlsrpt,0,134,0,,2026-03-17 14:39:01.795718
5462,8045,policy_records,mta_sts,0,153,0,,2026-03-17 14:39:01.856672
5463,8045,policy_records,caa,0,156,0,,2026-03-17 14:39:01.917573
5464,8045,registrar_infra,delegation_consistency,0,160,0,,2026-03-17 14:39:01.978223
5465,8045,dns_records,basic,0,183,0,,2026-03-17 14:39:02.038662
5466,8045,policy_records,bimi,0,187,0,,2026-03-17 14:39:02.099109
5467,8045,dnssec_dane,dnssec,0,268,0,,2026-03-17 14:39:02.159712
5468,8045,registrar_infra,ns_fleet,0,330,0,,2026-03-17 14:39:02.220269
5469,8046,registrar_infra,https_svcb,0,91,0,,2026-03-17 14:39:02.24112
5470,8045,email_auth,dkim,0,427,0,,2026-03-17 14:39:02.281125
5471,8046,smtp_transport,nmap_dns,0,106,0,,2026-03-17 14:39:02.300901
5472,8045,ct_subdomains,security_txt,0,516,0,,2026-03-17 14:39:02.34205
5473,8046,registrar_infra,ns_delegation,0,106,0,,2026-03-17 14:39:02.360589
5474,8045,ct_subdomains,secret_exposure,0,800,0,,2026-03-17 14:39:02.402658
5475,8046,dnssec_dane,cds_cdnskey,0,111,0,,2026-03-17 14:39:02.420006
5476,8045,ct_subdomains,ai_surface,0,2919,0,,2026-03-17 14:39:02.463512
5477,8046,dns_records,auth,0,118,0,,2026-03-17 14:39:02.483507
5478,8045,dnssec_dane,dane,2919,148,0,,2026-03-17 14:39:02.524024
5479,8046,registrar_infra,registrar,0,122,0,,2026-03-17 14:39:02.543108
5480,8045,smtp_transport,smtp_transport,3068,14852,0,,2026-03-17 14:39:02.584817
5481,8046,dns_records,resolver_consensus,0,128,0,,2026-03-17 14:39:02.602956
5482,8045,analysis_engine,synthesis,17920,1323,0,,2026-03-17 14:39:02.645488
5483,8046,smtp_transport,smimea_openpgpkey,0,133,0,,2026-03-17 14:39:02.662751
5484,8046,email_auth,spf,0,172,0,,2026-03-17 14:39:02.722464
5485,8046,policy_records,mta_sts,0,192,0,,2026-03-17 14:39:02.782277
5486,8046,email_auth,dmarc,0,203,0,,2026-03-17 14:39:02.842194
5487,8046,policy_records,tlsrpt,0,206,0,,2026-03-17 14:39:02.902167
5488,8046,policy_records,caa,0,213,0,,2026-03-17 14:39:02.962156
5489,8046,dnssec_dane,dnssec_ops,0,226,0,,2026-03-17 14:39:03.022201
5490,8046,policy_records,bimi,0,226,0,,2026-03-17 14:39:03.081878
5491,8046,dns_records,basic,0,281,0,,2026-03-17 14:39:03.141841
5492,8046,registrar_infra,delegation_consistency,0,369,0,,2026-03-17 14:39:03.202247
5493,8046,dnssec_dane,dnssec,0,386,0,,2026-03-17 14:39:03.261915
5494,8046,ct_subdomains,secret_exposure,0,451,0,,2026-03-17 14:39:03.32205
5495,8046,ct_subdomains,security_txt,0,548,0,,2026-03-17 14:39:03.382208
5496,8046,registrar_infra,ns_fleet,0,606,0,,2026-03-17 14:39:03.441953
5497,8046,email_auth,dkim,0,852,0,,2026-03-17 14:39:03.502125
5498,8046,ct_subdomains,ai_surface,0,2024,0,,2026-03-17 14:39:03.561767
5499,8046,ct_subdomains,ct_subdomains,0,20001,0,,2026-03-17 14:39:03.621405
5500,8046,dnssec_dane,dane,20001,0,0,,2026-03-17 14:39:03.681051
5501,8046,smtp_transport,smtp_transport,20001,0,0,,2026-03-17 14:39:03.740848
5502,8046,analysis_engine,synthesis,20001,567,0,,2026-03-17 14:39:03.800902
5503,8047,registrar_infra,registrar,0,0,0,,2026-03-17 14:39:13.526101
5504,8047,dnssec_dane,cds_cdnskey,0,30,0,,2026-03-17 14:39:13.586598
5505,8047,email_auth,dmarc,0,34,0,,2026-03-17 14:39:13.647273
5506,8047,email_auth,spf,0,35,0,,2026-03-17 14:39:13.707668
5507,8047,registrar_infra,https_svcb,0,35,0,,2026-03-17 14:39:13.768337
5508,8047,registrar_infra,ns_delegation,0,39,0,,2026-03-17 14:39:13.82875
5509,8047,smtp_transport,smimea_openpgpkey,0,44,0,,2026-03-17 14:39:13.889063
5510,8047,smtp_transport,nmap_dns,0,49,0,,2026-03-17 14:39:13.949508
5511,8047,dns_records,auth,0,53,0,,2026-03-17 14:39:14.010019
5512,8047,policy_records,tlsrpt,0,58,0,,2026-03-17 14:39:14.070406
5513,8047,dnssec_dane,dnssec_ops,0,112,0,,2026-03-17 14:39:14.131146
5514,8047,dns_records,resolver_consensus,0,122,0,,2026-03-17 14:39:14.191606
5515,8047,ct_subdomains,secret_exposure,0,145,0,,2026-03-17 14:39:14.253086
5516,8047,policy_records,caa,0,145,0,,2026-03-17 14:39:14.313554
5517,8047,ct_subdomains,security_txt,0,148,0,,2026-03-17 14:39:14.37414
5518,8047,policy_records,bimi,0,160,0,,2026-03-17 14:39:14.434462
5519,8047,dnssec_dane,dnssec,0,174,0,,2026-03-17 14:39:14.494784
5520,8047,dns_records,basic,0,194,0,,2026-03-17 14:39:14.55565
5521,8047,registrar_infra,ns_fleet,0,259,0,,2026-03-17 14:39:14.616124
5522,8047,ct_subdomains,ai_surface,0,299,0,,2026-03-17 14:39:14.676575
5523,8047,registrar_infra,delegation_consistency,0,339,0,,2026-03-17 14:39:14.737043
5524,8047,policy_records,mta_sts,0,348,0,,2026-03-17 14:39:14.797841
5525,8047,email_auth,dkim,0,540,0,,2026-03-17 14:39:14.858352
5526,8047,ct_subdomains,ct_subdomains,0,20000,0,,2026-03-17 14:39:15.164382
5527,8047,dnssec_dane,dane,20000,441,0,,2026-03-17 14:39:15.22466
5528,8047,smtp_transport,smtp_transport,20442,4367,0,,2026-03-17 14:39:15.285022
5529,8047,analysis_engine,synthesis,24810,2878,0,,2026-03-17 14:39:15.348189
7139,8108,registrar_infra,registrar,0,0,0,,2026-03-17 15:11:33.729601
7140,8108,ct_subdomains,ct_subdomains,0,0,0,,2026-03-17 15:11:33.788662
7141,8108,dnssec_dane,cds_cdnskey,0,33,0,,2026-03-17 15:11:33.846978
7142,8108,registrar_infra,https_svcb,0,37,0,,2026-03-17 15:11:33.905315
7143,8108,smtp_transport,smimea_openpgpkey,0,40,0,,2026-03-17 15:11:33.963436
7144,8108,email_auth,spf,0,51,0,,2026-03-17 15:11:34.022209
7145,8108,dns_records,auth,0,56,0,,2026-03-17 15:11:34.081084
7146,8108,email_auth,dmarc,0,67,0,,2026-03-17 15:11:34.139531
7147,8108,smtp_transport,nmap_dns,0,71,0,,2026-03-17 15:11:34.197365
7148,8108,dnssec_dane,dnssec_ops,0,93,0,,2026-03-17 15:11:34.255523
7149,8108,registrar_infra,ns_delegation,0,115,0,,2026-03-17 15:11:34.313499
7150,8108,dns_records,resolver_consensus,0,123,0,,2026-03-17 15:11:34.371343
7151,8108,policy_records,mta_sts,0,162,0,,2026-03-17 15:11:34.431046
7152,8108,policy_records,caa,0,165,0,,2026-03-17 15:11:34.488947
7153,8108,policy_records,bimi,0,187,0,,2026-03-17 15:11:34.54683
7154,8108,dns_records,basic,0,218,0,,2026-03-17 15:11:34.604723
7155,8108,policy_records,tlsrpt,0,235,0,,2026-03-17 15:11:34.662685
7156,8108,registrar_infra,delegation_consistency,0,240,0,,2026-03-17 15:11:34.722231
7157,8108,dnssec_dane,dnssec,0,322,0,,2026-03-17 15:11:34.779953
7158,8108,email_auth,dkim,0,434,0,,2026-03-17 15:11:34.83756
7159,8108,registrar_infra,ns_fleet,0,617,0,,2026-03-17 15:11:34.895506
7160,8108,ct_subdomains,security_txt,0,947,0,,2026-03-17 15:11:34.953504
7161,8108,ct_subdomains,secret_exposure,0,1105,0,,2026-03-17 15:11:35.01326
7162,8108,ct_subdomains,ai_surface,0,3180,0,,2026-03-17 15:11:35.188079
7163,8108,dnssec_dane,dane,3181,142,0,,2026-03-17 15:11:35.246126
7164,8108,smtp_transport,smtp_transport,3323,14858,0,,2026-03-17 15:11:35.304101
7165,8108,analysis_engine,synthesis,18181,1475,0,,2026-03-17 15:11:35.362274
7409,8118,registrar_infra,registrar,0,0,0,,2026-03-17 19:38:41.012903
7410,8118,registrar_infra,https_svcb,0,37,0,,2026-03-17 19:38:41.093083
7411,8118,dnssec_dane,cds_cdnskey,0,39,0,,2026-03-17 19:38:41.173121
7412,8118,smtp_transport,smimea_openpgpkey,0,44,0,,2026-03-17 19:38:41.253312
7413,8118,email_auth,spf,0,45,0,,2026-03-17 19:38:41.333359
7414,8118,email_auth,dmarc,0,55,0,,2026-03-17 19:38:41.413489
7415,8118,dns_records,auth,0,65,0,,2026-03-17 19:38:41.492995
7416,8118,dnssec_dane,dnssec,0,74,0,,2026-03-17 19:38:41.572746
7417,8118,smtp_transport,nmap_dns,0,76,0,,2026-03-17 19:38:41.652396
7418,8118,dnssec_dane,dnssec_ops,0,103,0,,2026-03-17 19:38:41.732247
7419,8118,registrar_infra,ns_delegation,0,109,0,,2026-03-17 19:38:41.81207
7420,8118,dns_records,resolver_consensus,0,146,0,,2026-03-17 19:38:41.89181
7421,8118,policy_records,caa,0,152,0,,2026-03-17 19:38:41.971739
7422,8118,policy_records,bimi,0,181,0,,2026-03-17 19:38:42.051831
7423,8118,policy_records,mta_sts,0,187,0,,2026-03-17 19:38:42.131564
7424,8118,registrar_infra,delegation_consistency,0,223,0,,2026-03-17 19:38:42.216499
7425,8118,policy_records,tlsrpt,0,229,0,,2026-03-17 19:38:42.296093
7426,8118,dns_records,basic,0,234,0,,2026-03-17 19:38:42.375819
7427,8118,email_auth,dkim,0,468,0,,2026-03-17 19:38:42.455553
7428,8118,ct_subdomains,security_txt,0,595,0,,2026-03-17 19:38:42.535327
7429,8118,ct_subdomains,secret_exposure,0,649,0,,2026-03-17 19:38:42.615007
7430,8118,registrar_infra,ns_fleet,0,676,0,,2026-03-17 19:38:42.694642
7431,8118,ct_subdomains,ai_surface,0,2217,0,,2026-03-17 19:38:42.774054
7432,8118,ct_subdomains,ct_subdomains,0,20000,0,,2026-03-17 19:38:42.853555
7433,8118,dnssec_dane,dane,20000,1697,0,,2026-03-17 19:38:42.933016
7434,8118,smtp_transport,smtp_transport,21698,6906,0,,2026-03-17 19:38:43.019741
7435,8118,analysis_engine,synthesis,28604,1530,0,,2026-03-17 19:38:43.099452
7552,8123,smtp_transport,nmap_dns,0,75,0,,2026-03-17 21:47:36.160435
7553,8123,registrar_infra,ns_delegation,0,119,0,,2026-03-17 21:47:36.220538
7554,8123,dnssec_dane,dnssec_ops,0,120,0,,2026-03-17 21:47:36.280689
7555,8123,dns_records,resolver_consensus,0,125,0,,2026-03-17 21:47:36.342315
7556,8123,registrar_infra,registrar,0,141,0,,2026-03-17 21:47:36.402857
7557,8123,registrar_infra,delegation_consistency,0,157,0,,2026-03-17 21:47:36.463341
7558,8123,dns_records,basic,0,188,0,,2026-03-17 21:47:36.523488
7559,8123,policy_records,bimi,0,188,0,,2026-03-17 21:47:36.58343
7560,8123,policy_records,mta_sts,0,206,0,,2026-03-17 21:47:36.643464
7561,8123,ct_subdomains,secret_exposure,0,262,0,,2026-03-17 21:47:36.703929
7562,8123,ct_subdomains,security_txt,0,270,0,,2026-03-17 21:47:36.764323
7563,8123,dnssec_dane,dnssec,0,420,0,,2026-03-17 21:47:36.824393
7564,8123,email_auth,dkim,0,434,0,,2026-03-17 21:47:36.884434
7565,8123,registrar_infra,ns_fleet,0,643,0,,2026-03-17 21:47:36.944617
7566,8123,ct_subdomains,ai_surface,0,799,0,,2026-03-17 21:47:37.004639
7567,8123,ct_subdomains,ct_subdomains,0,20001,0,,2026-03-17 21:47:37.06465
7568,8123,dnssec_dane,dane,20001,145,0,,2026-03-17 21:47:37.124719
7569,8123,smtp_transport,smtp_transport,20147,7590,0,,2026-03-17 21:47:37.184678
7570,8123,analysis_engine,synthesis,27737,567,0,,2026-03-17 21:47:37.244774
5530,8048,registrar_infra,registrar,0,0,0,,2026-03-17 14:39:20.080924
5531,8048,ct_subdomains,ct_subdomains,0,0,0,,2026-03-17 14:39:20.140472
5532,8048,email_auth,dmarc,0,7,0,,2026-03-17 14:39:20.199291
5533,8048,email_auth,spf,0,12,0,,2026-03-17 14:39:20.262071
5534,8048,dnssec_dane,cds_cdnskey,0,30,0,,2026-03-17 14:39:20.320635
5535,8048,registrar_infra,https_svcb,0,31,0,,2026-03-17 14:39:20.379227
5536,8048,dnssec_dane,dnssec,0,37,0,,2026-03-17 14:39:20.437749
5537,8048,registrar_infra,ns_delegation,0,38,0,,2026-03-17 14:39:20.496443
5538,8048,smtp_transport,smimea_openpgpkey,0,40,0,,2026-03-17 14:39:20.555271
5539,8048,dns_records,auth,0,43,0,,2026-03-17 14:39:20.61419
5540,8048,smtp_transport,nmap_dns,0,51,0,,2026-03-17 14:39:20.674098
5541,8048,dnssec_dane,dnssec_ops,0,102,0,,2026-03-17 14:39:20.732691
5542,8048,dns_records,resolver_consensus,0,118,0,,2026-03-17 14:39:20.791237
5543,8049,email_auth,dmarc,0,310,0,,2026-03-17 14:39:20.793667
5544,8048,ct_subdomains,secret_exposure,0,129,0,,2026-03-17 14:39:20.850107
5545,8049,email_auth,spf,0,310,0,,2026-03-17 14:39:20.853826
5546,8048,ct_subdomains,security_txt,0,131,0,,2026-03-17 14:39:20.908949
5547,8049,smtp_transport,nmap_dns,0,341,0,,2026-03-17 14:39:20.912985
5548,8048,policy_records,bimi,0,133,0,,2026-03-17 14:39:20.968013
5549,8049,registrar_infra,ns_delegation,0,427,0,,2026-03-17 14:39:20.972412
5550,8048,registrar_infra,delegation_consistency,0,135,0,,2026-03-17 14:39:21.026687
5551,8049,dns_records,auth,0,533,0,,2026-03-17 14:39:21.031539
5552,8048,policy_records,caa,0,143,0,,2026-03-17 14:39:21.085667
5553,8049,dns_records,resolver_consensus,0,614,0,,2026-03-17 14:39:21.090825
5554,8048,policy_records,tlsrpt,0,168,0,,2026-03-17 14:39:21.144988
5555,8049,registrar_infra,registrar,0,778,0,,2026-03-17 14:39:21.150344
5556,8048,dns_records,basic,0,182,0,,2026-03-17 14:39:21.203747
5557,8049,policy_records,tlsrpt,0,949,0,,2026-03-17 14:39:21.212913
5558,8048,email_auth,dkim,0,244,0,,2026-03-17 14:39:21.26251
5559,8049,policy_records,caa,0,964,0,,2026-03-17 14:39:21.272133
5560,8048,ct_subdomains,ai_surface,0,327,0,,2026-03-17 14:39:21.32167
5561,8049,policy_records,bimi,0,965,0,,2026-03-17 14:39:21.332435
5562,8048,policy_records,mta_sts,0,379,0,,2026-03-17 14:39:21.380338
5563,8049,policy_records,mta_sts,0,970,0,,2026-03-17 14:39:21.391962
5564,8048,registrar_infra,ns_fleet,0,576,0,,2026-03-17 14:39:21.439511
5565,8049,smtp_transport,smimea_openpgpkey,0,988,0,,2026-03-17 14:39:21.451124
5566,8048,dnssec_dane,dane,576,504,0,,2026-03-17 14:39:21.498569
5567,8049,dnssec_dane,dnssec,0,1047,0,,2026-03-17 14:39:21.510489
5568,8048,smtp_transport,smtp_transport,1081,1749,0,,2026-03-17 14:39:21.559025
5569,8049,dns_records,basic,0,1068,0,,2026-03-17 14:39:21.569695
5570,8049,registrar_infra,https_svcb,0,1157,0,,2026-03-17 14:39:21.629025
5571,8048,analysis_engine,synthesis,2831,1020,0,,2026-03-17 14:39:21.631996
5572,8049,dnssec_dane,cds_cdnskey,0,1224,0,,2026-03-17 14:39:21.688197
5573,8049,ct_subdomains,secret_exposure,0,1554,0,,2026-03-17 14:39:21.747373
5574,8049,ct_subdomains,security_txt,0,1654,0,,2026-03-17 14:39:21.806573
5575,8049,dnssec_dane,dnssec_ops,0,1925,0,,2026-03-17 14:39:21.866228
5576,8049,registrar_infra,delegation_consistency,0,1926,0,,2026-03-17 14:39:21.925769
5577,8049,registrar_infra,ns_fleet,0,2140,0,,2026-03-17 14:39:21.985084
5578,8049,email_auth,dkim,0,2768,0,,2026-03-17 14:39:22.044638
5579,8049,ct_subdomains,ai_surface,0,3300,0,,2026-03-17 14:39:22.103893
5580,8049,ct_subdomains,ct_subdomains,0,20001,0,,2026-03-17 14:39:22.16353
5581,8049,dnssec_dane,dane,20001,614,0,,2026-03-17 14:39:22.222857
5582,8049,smtp_transport,smtp_transport,20616,5672,0,,2026-03-17 14:39:22.282355
5583,8049,analysis_engine,synthesis,26288,428,0,,2026-03-17 14:39:22.341754
5584,8050,registrar_infra,registrar,0,0,0,,2026-03-17 14:39:22.630893
5585,8050,ct_subdomains,ct_subdomains,0,0,0,,2026-03-17 14:39:22.692014
5586,8050,email_auth,spf,0,5,0,,2026-03-17 14:39:22.752207
5587,8050,email_auth,dmarc,0,11,0,,2026-03-17 14:39:22.812421
5588,8050,dnssec_dane,cds_cdnskey,0,30,0,,2026-03-17 14:39:22.872586
5589,8050,registrar_infra,https_svcb,0,34,0,,2026-03-17 14:39:22.932883
5590,8050,smtp_transport,smimea_openpgpkey,0,40,0,,2026-03-17 14:39:22.993077
5591,8050,smtp_transport,nmap_dns,0,66,0,,2026-03-17 14:39:23.053177
5592,8050,dns_records,auth,0,89,0,,2026-03-17 14:39:23.113513
5593,8050,dnssec_dane,dnssec_ops,0,93,0,,2026-03-17 14:39:23.173741
5594,8050,policy_records,caa,0,140,0,,2026-03-17 14:39:23.234019
5595,8050,policy_records,tlsrpt,0,149,0,,2026-03-17 14:39:23.294317
5596,8050,ct_subdomains,security_txt,0,158,0,,2026-03-17 14:39:23.355866
5597,8050,registrar_infra,ns_delegation,0,169,0,,2026-03-17 14:39:23.416089
5598,8050,dns_records,resolver_consensus,0,261,0,,2026-03-17 14:39:23.476672
5599,8050,registrar_infra,delegation_consistency,0,266,0,,2026-03-17 14:39:23.536787
5600,8050,ct_subdomains,ai_surface,0,284,0,,2026-03-17 14:39:23.596938
5601,8050,policy_records,bimi,0,303,0,,2026-03-17 14:39:23.657127
5602,8050,dns_records,basic,0,317,0,,2026-03-17 14:39:23.717304
5603,8050,dnssec_dane,dnssec,0,333,0,,2026-03-17 14:39:23.777595
5604,8050,policy_records,mta_sts,0,354,0,,2026-03-17 14:39:23.838187
5605,8050,registrar_infra,ns_fleet,0,389,0,,2026-03-17 14:39:23.89838
5606,8050,ct_subdomains,secret_exposure,0,403,0,,2026-03-17 14:39:23.958812
5607,8050,email_auth,dkim,0,430,0,,2026-03-17 14:39:24.019007
5608,8050,dnssec_dane,dane,430,137,0,,2026-03-17 14:39:24.079611
5609,8050,smtp_transport,smtp_transport,568,1085,0,,2026-03-17 14:39:24.140317
5610,8050,analysis_engine,synthesis,1653,983,0,,2026-03-17 14:39:24.200727
5611,8051,registrar_infra,registrar,0,0,0,,2026-03-17 14:39:30.052225
5612,8051,ct_subdomains,ct_subdomains,0,0,0,,2026-03-17 14:39:30.115031
5613,8051,email_auth,spf,0,8,0,,2026-03-17 14:39:30.176654
5614,8051,policy_records,caa,0,15,0,,2026-03-17 14:39:30.238287
5615,8051,registrar_infra,https_svcb,0,28,0,,2026-03-17 14:39:30.299918
5616,8051,email_auth,dmarc,0,30,0,,2026-03-17 14:39:30.361515
5617,8051,smtp_transport,smimea_openpgpkey,0,33,0,,2026-03-17 14:39:30.423815
5618,8051,registrar_infra,ns_delegation,0,45,0,,2026-03-17 14:39:30.485286
5619,8051,smtp_transport,nmap_dns,0,48,0,,2026-03-17 14:39:30.546949
5620,8051,dnssec_dane,cds_cdnskey,0,56,0,,2026-03-17 14:39:30.608665
5621,8051,dns_records,auth,0,115,0,,2026-03-17 14:39:30.677863
5622,8051,dns_records,resolver_consensus,0,137,0,,2026-03-17 14:39:30.739222
5623,8051,policy_records,tlsrpt,0,142,0,,2026-03-17 14:39:30.800938
5624,8051,registrar_infra,delegation_consistency,0,146,0,,2026-03-17 14:39:30.862466
5625,8051,policy_records,mta_sts,0,158,0,,2026-03-17 14:39:30.924051
5626,8051,dnssec_dane,dnssec_ops,0,168,0,,2026-03-17 14:39:30.985697
5627,8051,policy_records,bimi,0,204,0,,2026-03-17 14:39:31.047314
5628,8051,dns_records,basic,0,215,0,,2026-03-17 14:39:31.109203
5629,8051,ct_subdomains,secret_exposure,0,223,0,,2026-03-17 14:39:31.176974
5630,8051,dnssec_dane,dnssec,0,307,0,,2026-03-17 14:39:31.238301
5631,8051,ct_subdomains,security_txt,0,468,0,,2026-03-17 14:39:31.299759
5632,8051,registrar_infra,ns_fleet,0,510,0,,2026-03-17 14:39:31.361092
5633,8051,email_auth,dkim,0,530,0,,2026-03-17 14:39:31.422596
5634,8051,ct_subdomains,ai_surface,0,1248,0,,2026-03-17 14:39:31.484199
5635,8051,dnssec_dane,dane,1248,17,0,,2026-03-17 14:39:31.545796
5636,8051,smtp_transport,smtp_transport,1265,1165,0,,2026-03-17 14:39:31.60758
5637,8051,analysis_engine,synthesis,2431,5160,0,,2026-03-17 14:39:31.66933
5708,8055,ct_subdomains,ct_subdomains,0,0,0,,2026-03-17 14:39:51.254949
5709,8055,email_auth,spf,0,170,0,,2026-03-17 14:39:51.316482
5710,8055,smtp_transport,nmap_dns,0,201,0,,2026-03-17 14:39:51.378104
5711,8055,registrar_infra,ns_delegation,0,306,0,,2026-03-17 14:39:51.439681
5712,8055,dns_records,auth,0,487,0,,2026-03-17 14:39:51.501381
5713,8055,policy_records,caa,0,691,0,,2026-03-17 14:39:51.562959
5714,8055,registrar_infra,https_svcb,0,695,0,,2026-03-17 14:39:51.62443
5715,8055,dnssec_dane,cds_cdnskey,0,702,0,,2026-03-17 14:39:51.685986
5716,8055,registrar_infra,registrar,0,753,0,,2026-03-17 14:39:51.747402
5717,8055,email_auth,dmarc,0,891,0,,2026-03-17 14:39:51.808964
5718,8055,policy_records,bimi,0,1001,0,,2026-03-17 14:39:51.870415
5719,8055,dnssec_dane,dnssec,0,1148,0,,2026-03-17 14:39:51.93194
5720,8055,smtp_transport,smimea_openpgpkey,0,1344,0,,2026-03-17 14:39:51.993739
5721,8055,registrar_infra,delegation_consistency,0,1545,0,,2026-03-17 14:39:52.055401
5722,8055,ct_subdomains,security_txt,0,1770,0,,2026-03-17 14:39:52.117218
5723,8055,dns_records,resolver_consensus,0,2001,0,,2026-03-17 14:39:52.179478
5724,8055,dns_records,basic,0,2171,0,,2026-03-17 14:39:52.240951
5725,8055,policy_records,tlsrpt,0,2174,0,,2026-03-17 14:39:52.302517
5726,8055,policy_records,mta_sts,0,2473,0,,2026-03-17 14:39:52.364432
5728,8055,dnssec_dane,dnssec_ops,0,2476,0,,2026-03-17 14:39:52.426191
5730,8055,registrar_infra,ns_fleet,0,3531,0,,2026-03-17 14:39:52.487862
5733,8055,email_auth,dkim,0,4992,0,,2026-03-17 14:39:52.549468
5735,8055,ct_subdomains,secret_exposure,0,4993,0,,2026-03-17 14:39:52.610975
5737,8055,ct_subdomains,ai_surface,0,5296,0,,2026-03-17 14:39:52.672275
5739,8055,dnssec_dane,dane,5297,2005,0,,2026-03-17 14:39:52.733583
5741,8055,smtp_transport,smtp_transport,7302,8727,0,,2026-03-17 14:39:52.794926
5743,8055,analysis_engine,synthesis,16030,834,0,,2026-03-17 14:39:52.856205
5816,8059,registrar_infra,registrar,0,0,0,,2026-03-17 14:40:11.787894
5817,8059,ct_subdomains,ct_subdomains,0,0,0,,2026-03-17 14:40:11.849644
5818,8059,policy_records,caa,0,8,0,,2026-03-17 14:40:11.911426
5819,8059,email_auth,spf,0,17,0,,2026-03-17 14:40:11.972901
5820,8059,email_auth,dmarc,0,19,0,,2026-03-17 14:40:12.034869
5821,8059,dnssec_dane,cds_cdnskey,0,31,0,,2026-03-17 14:40:12.096833
5822,8059,registrar_infra,https_svcb,0,32,0,,2026-03-17 14:40:12.158797
5823,8059,smtp_transport,smimea_openpgpkey,0,45,0,,2026-03-17 14:40:12.220713
5824,8059,smtp_transport,nmap_dns,0,59,0,,2026-03-17 14:40:12.282284
5825,8059,dns_records,auth,0,60,0,,2026-03-17 14:40:12.343912
5826,8059,dnssec_dane,dnssec_ops,0,100,0,,2026-03-17 14:40:12.405437
5827,8059,policy_records,bimi,0,130,0,,2026-03-17 14:40:12.467202
5828,8059,registrar_infra,delegation_consistency,0,132,0,,2026-03-17 14:40:12.529035
5829,8059,policy_records,mta_sts,0,144,0,,2026-03-17 14:40:12.590797
5830,8059,registrar_infra,ns_delegation,0,161,0,,2026-03-17 14:40:12.652396
5831,8059,dnssec_dane,dnssec,0,192,0,,2026-03-17 14:40:12.713998
5832,8059,registrar_infra,ns_fleet,0,271,0,,2026-03-17 14:40:12.775601
5833,8059,ct_subdomains,security_txt,0,368,0,,2026-03-17 14:40:12.837664
5834,8059,ct_subdomains,secret_exposure,0,496,0,,2026-03-17 14:40:12.900295
5835,8059,ct_subdomains,ai_surface,0,1987,0,,2026-03-17 14:40:12.961879
5836,8059,dns_records,resolver_consensus,0,2000,0,,2026-03-17 14:40:13.023641
5837,8059,policy_records,tlsrpt,0,2006,0,,2026-03-17 14:40:13.085239
5838,8059,dns_records,basic,0,2034,0,,2026-03-17 14:40:13.146787
5839,8059,email_auth,dkim,0,2225,0,,2026-03-17 14:40:13.208494
5840,8059,dnssec_dane,dane,2225,134,0,,2026-03-17 14:40:13.270569
5841,8059,smtp_transport,smtp_transport,2360,14865,0,,2026-03-17 14:40:13.332594
5842,8059,analysis_engine,synthesis,17226,6605,0,,2026-03-17 14:40:13.39424
5897,8062,registrar_infra,registrar,0,0,0,,2026-03-17 14:41:42.405712
5898,8062,ct_subdomains,ct_subdomains,0,0,0,,2026-03-17 14:41:42.467254
5899,8062,policy_records,caa,0,8,0,,2026-03-17 14:41:42.530363
5900,8062,email_auth,dmarc,0,15,0,,2026-03-17 14:41:42.591905
5901,8062,email_auth,spf,0,20,0,,2026-03-17 14:41:42.653624
5902,8062,registrar_infra,https_svcb,0,31,0,,2026-03-17 14:41:42.715526
5903,8062,dnssec_dane,cds_cdnskey,0,31,0,,2026-03-17 14:41:42.777683
5904,8062,policy_records,tlsrpt,0,33,0,,2026-03-17 14:41:42.839278
5905,8062,smtp_transport,smimea_openpgpkey,0,33,0,,2026-03-17 14:41:42.901051
5906,8062,registrar_infra,ns_delegation,0,49,0,,2026-03-17 14:41:42.962633
5907,8062,smtp_transport,nmap_dns,0,52,0,,2026-03-17 14:41:43.024391
5908,8062,dns_records,auth,0,55,0,,2026-03-17 14:41:43.086024
5909,8062,ct_subdomains,security_txt,0,97,0,,2026-03-17 14:41:43.147474
5910,8062,registrar_infra,delegation_consistency,0,135,0,,2026-03-17 14:41:43.209007
5911,8062,dns_records,resolver_consensus,0,139,0,,2026-03-17 14:41:43.270845
5912,8062,dnssec_dane,dnssec_ops,0,145,0,,2026-03-17 14:41:43.33256
5638,8052,email_auth,spf,0,179,0,,2026-03-17 14:39:32.497221
5639,8052,smtp_transport,nmap_dns,0,204,0,,2026-03-17 14:39:32.557053
5640,8052,registrar_infra,ns_delegation,0,290,0,,2026-03-17 14:39:32.6164
5641,8052,dns_records,auth,0,329,0,,2026-03-17 14:39:32.675873
5642,8052,dns_records,resolver_consensus,0,624,0,,2026-03-17 14:39:32.735203
5643,8052,registrar_infra,registrar,0,755,0,,2026-03-17 14:39:32.794348
5644,8052,policy_records,tlsrpt,0,764,0,,2026-03-17 14:39:32.853941
5645,8052,policy_records,mta_sts,0,912,0,,2026-03-17 14:39:32.913209
5646,8052,email_auth,dmarc,0,916,0,,2026-03-17 14:39:32.972567
